epoch,loss,accuracy
1,2.918571753478682,36.666666666666664
2,1.1002899319855421,53.333333333333336
3,1.1170917675702232,63.33333333333333
4,0.9076352569905344,76.66666666666667
5,0.7718123548183548,93.33333333333333
6,0.7307586548143195,93.33333333333333
7,0.6757949479355663,96.66666666666667
8,0.6398955780888487,96.66666666666667
9,0.6085346353114811,96.66666666666667
10,0.5849518111979366,96.66666666666667
11,0.5636237706765571,96.66666666666667
12,0.5444848123308774,100
13,0.5276838829039281,100
14,0.5121615834783166,100
15,0.4980708631464911,100
16,0.4850236830241641,100
17,0.4727899015082086,100
18,0.46135690205696456,100
19,0.4505602454148461,100
20,0.44034879988424724,100
21,0.4306604078157916,100
22,0.42142815198675754,100
23,0.4126194819092696,96.66666666666667
24,0.4041924090839395,96.66666666666667
25,0.3961171901660201,96.66666666666667
26,0.38836831419119,96.66666666666667
27,0.38092116121155545,96.66666666666667
28,0.3737565247587454,96.66666666666667
29,0.3668561770334391,96.66666666666667
30,0.36020436418196744,96.66666666666667
31,0.3537870931507649,96.66666666666667
32,0.3475914878393133,96.66666666666667
33,0.3416060810567725,96.66666666666667
34,0.3358202886711426,96.66666666666667
35,0.330224430633208,96.66666666666667
36,0.32480959274047794,96.66666666666667
37,0.3195674920759264,96.66666666666667
38,0.31449044366066403,96.66666666666667
39,0.30957126218491804,96.66666666666667
40,0.3048032200852246,96.66666666666667
41,0.3001799990089277,96.66666666666667
42,0.2956956463243608,96.66666666666667
43,0.29134454526155096,96.66666666666667
44,0.2871213828099056,96.66666666666667
45,0.2830211255682219,96.66666666666667
46,0.27903899760244877,96.66666666666667
47,0.2751704608107681,96.66666666666667
48,0.27141119830525146,96.66666666666667
49,0.26775709908958123,96.66666666666667
50,0.26420424470306036,96.66666666666667
51,0.2607488971376459,96.66666666666667
52,0.2573874878971441,96.66666666666667
53,0.2541166081296495,96.66666666666667
54,0.25093299956991966,96.66666666666667
55,0.24783354626120582,96.66666666666667
56,0.24481526692453462,96.66666666666667
57,0.24187530789831346,96.66666666666667
58,0.2390109365917571,96.66666666666667
59,0.23621953538398482,96.66666666666667
60,0.23349859592820824,96.66666666666667
61,0.23084571381774824,96.66666666666667
62,0.22825858357900033,96.66666666666667
63,0.22573499396275581,96.66666666666667
64,0.2232728235070907,96.66666666666667
65,0.2208700363500763,96.66666666666667
66,0.2185246782726439,96.66666666666667
67,0.21623487295436844,96.66666666666667
68,0.21399881842711632,96.66666666666667
69,0.21181478371294302,96.66666666666667
70,0.20968110563416792,96.66666666666667
71,0.20759618578470984,96.66666666666667
72,0.2055584876527793,96.66666666666667
73,0.20356653388592802,96.66666666666667
74,0.20161890369019841,96.66666666666667
75,0.1997142303557885,96.66666666666667
76,0.197851198902219,96.66666666666667
