epoch,loss,accuracy
168,0.108870622052626,96.66666666666667
169,0.10847794510785724,96.66666666666667
170,0.10808975449342924,96.66666666666667
171,0.10770597602561702,96.66666666666667
172,0.10732653711534741,96.66666666666667
173,0.10695136672630996,96.66666666666667
174,0.10658039533435797,96.66666666666667
175,0.10621355488815586,96.66666666666667
176,0.10585077877102625,96.66666666666667
177,0.1054920017639585,96.66666666666667
178,0.10513716000973605,96.66666666666667
179,0.10478619097814543,96.66666666666667
180,0.10443903343222814,96.66666666666667
181,0.10409562739554232,96.66666666666667
182,0.10375591412039642,96.66666666666667
183,0.10341983605702508,96.66666666666667
184,0.10308733682367352,96.66666666666667
185,0.10275836117755993,96.66666666666667
186,0.10243285498668771,96.66666666666667
187,0.10211076520247724,96.66666666666667
188,0.10179203983319175,96.66666666666667
189,0.10147662791812999,96.66666666666667
190,0.10116447950256069,96.66666666666667
191,0.10085554561337413,96.66666666666667
192,0.10054977823542802,96.66666666666667
193,0.10024713028856425,96.66666666666667
194,0.09994755560527577,96.66666666666667
195,0.09965100890900074,96.66666666666667
196,0.09935744579302686,96.66666666666667
197,0.09906682269998225,96.66666666666667
198,0.09877909690189801,96.66666666666667
199,0.0984942264808218,96.66666666666667
200,0.09821217030996571,96.66666666666667
201,0.09793288803537188,96.66666666666667
202,0.09765634005807905,96.66666666666667
203,0.09738248751677497,96.66666666666667
204,0.09711129227091858,96.66666666666667
205,0.09684271688431817,96.66666666666667
206,0.09657672460915147,96.66666666666667
207,0.09631327937041312,96.66666666666667
208,0.09605234575077781,96.66666666666667
209,0.09579388897586422,96.66666666666667
210,0.09553787489989066,96.66666666666667
211,0.0952842699917074,96.66666666666667
212,0.09503304132119561,96.66666666666667
213,0.09478415654602325,96.66666666666667
214,0.09453758389874421,96.66666666666667
215,0.09429329217423306,96.66666666666667
216,0.09405125071744395,96.66666666666667
217,0.09381142941148493,96.66666666666667
218,0.09357379866599753,96.66666666666667
219,0.09333832940583348,96.66666666666667
220,0.09310499306001867,96.66666666666667
221,0.09287376155099768,96.66666666666667
222,0.09264460728414876,96.66666666666667
223,0.09241750313756306,96.66666666666667
224,0.09219242245207959,96.66666666666667
225,0.09196933902156823,96.66666666666667
226,0.09174822708345522,96.66666666666667
227,0.09152906130948231,96.66666666666667
228,0.0913118167966939,96.66666666666667
229,0.09109646905864609,96.66666666666667
230,0.0908829940168303,96.66666666666667
231,0.09067136799230585,96.66666666666667
232,0.09046156769753688,96.66666666666667
233,0.09025357022842512,96.66666666666667
234,0.09004735305653612,96.66666666666667
235,0.08984289402151135,96.66666666666667
236,0.08964017132366206,96.66666666666667
237,0.08943916351674017,96.66666666666667
238,0.08923984950087965,96.66666666666667
239,0.08904220851570649,96.66666666666667
240,0.08884622013360927,96.66666666666667
241,0.08865186425316982,96.66666666666667
242,0.08845912109274552,96.66666666666667
243,0.08826797118420318,96.66666666666667
244,0.08807839536679689,96.66666666666667
245,0.08789037478118844,96.66666666666667
246,0.08770389086360567,96.66666666666667
247,0.08751892534013442,96.66666666666667
248,0.08733546022114208,96.66666666666667
249,0.0871534777958273,96.66666666666667
250,0.0869729606268947,96.66666666666667
251,0.08679389154534926,96.66666666666667
252,0.08661625364540892,96.66666666666667
253,0.0864400302795313,96.66666666666667
254,0.08626520505355134,96.66666666666667
255,0.08609176182192901,96.66666666666667
256,0.08591968468310093,96.66666666666667
257,0.0857489579749366,96.66666666666667
258,0.08557956627029412,96.66666666666667
259,0.08541149437267413,96.66666666666667
260,0.08524472731196919,96.66666666666667
261,0.08507925034030589,96.66666666666667
262,0.0849150489279776,96.66666666666667
263,0.08475210875946619,96.66666666666667
264,0.08459041572954842,96.66666666666667
265,0.08442995593948804,96.66666666666667
266,0.08427071569330843,96.66666666666667
267,0.08411268149414568,96.66666666666667
268,0.08395584004067963,96.66666666666667
269,0.08380017822364047,96.66666666666667
270,0.08364568312238964,96.66666666666667
271,0.08349234200157295,96.66666666666667
272,0.08334014230784409,96.66666666666667
273,0.08318907166665755,96.66666666666667
274,0.08303911787912757,96.66666666666667
275,0.08289026891895329,96.66666666666667
276,0.08274251292940818,96.66666666666667
277,0.08259583822039045,96.66666666666667
278,0.08245023326553622,96.66666666666667
279,0.08230568669939048,96.66666666666667
280,0.08216218731463708,96.66666666666667
281,0.08201972405938487,96.66666666666667
282,0.08187828603450942,96.66666666666667
283,0.08173786249104847,96.66666666666667
284,0.08159844282765061,96.66666666666667
285,0.08146001658807436,96.66666666666667
286,0.08132257345873929,96.66666666666667
287,0.08118610326632467,96.66666666666667
288,0.08105059597541658,96.66666666666667
289,0.0809160416862027,96.66666666666667
290,0.08078243063221126,96.66666666666667
291,0.08064975317809682,96.66666666666667
292,0.08051799981746763,96.66666666666667
293,0.08038716117075756,96.66666666666667
294,0.080257227983138,96.66666666666667
295,0.08012819112247294,96.66666666666667
296,0.08000004157731082,96.66666666666667
297,0.07987277045491836,96.66666666666667
298,0.07974636897935072,96.66666666666667
299,0.07962082848955906,96.66666666666667
300,0.07949614043753547,96.66666666666667
301,0.07937229638649233,96.66666666666667
302,0.07924928800907731,96.66666666666667
303,0.07912710708562203,96.66666666666667
304,0.07900574550242405,96.66666666666667
305,0.07888519525006177,96.66666666666667
306,0.07876544842174055,96.66666666666667
307,0.07864649721167054,96.66666666666667
308,0.07852833391347468,96.66666666666667
309,0.07841095091862654,96.66666666666667
310,0.07829434071491766,96.66666666666667
311,0.07817849588495274,96.66666666666667
312,0.07806340910467352,96.66666666666667
313,0.07794907314190935,96.66666666666667
314,0.07783548085495474,96.66666666666667
315,0.07772262519117351,96.66666666666667
316,0.07761049918562753,96.66666666666667
317,0.07749909595973131,96.66666666666667
318,0.07738840871993141,96.66666666666667
319,0.07727843075640835,96.66666666666667
320,0.0771691554418043,96.66666666666667
321,0.07706057622997142,96.66666666666667
322,0.07695268665474454,96.66666666666667
323,0.07684548032873488,96.66666666666667
324,0.07673895094214593,96.66666666666667
325,0.07663309226161012,96.66666666666667
326,0.07652789812904644,96.66666666666667
327,0.07642336246053792,96.66666666666667
328,0.07631947924522992,96.66666666666667
329,0.07621624254424685,96.66666666666667
330,0.07611364648962851,96.66666666666667
331,0.07601168528328497,96.66666666666667
332,0.07591035319596984,96.66666666666667
333,0.0758096445662714,96.66666666666667
334,0.07570955379962097,96.66666666666667
335,0.07561007536731962,96.66666666666667
336,0.07551120380557995,96.66666666666667
337,0.07541293371458588,96.66666666666667
338,0.07531525975756861,96.66666666666667
339,0.07521817665989693,96.66666666666667
340,0.07512167920818488,96.66666666666667
341,0.07502576224941376,96.66666666666667
342,0.07493042069006961,96.66666666666667
343,0.0748356494952939,96.66666666666667
344,0.07474144368805093,96.66666666666667
345,0.07464779834830737,96.66666666666667
346,0.07455470861222634,96.66666666666667
347,0.07446216967137503,96.66666666666667
348,0.07437017677194588,96.66666666666667
349,0.07427872521398968,96.66666666666667
350,0.07418781035066285,96.66666666666667
351,0.07409742758748646,96.66666666666667
352,0.07400757238161731,96.66666666666667
353,0.07391824024113185,96.66666666666667
354,0.07382942672432116,96.66666666666667
355,0.0737411274389978,96.66666666666667
356,0.07365333804181419,96.66666666666667
357,0.07356605423759185,96.66666666666667
358,0.0734792717786619,96.66666666666667
359,0.07339298646421573,96.66666666666667
360,0.07330719413966706,96.66666666666667
361,0.0732218906960233,96.66666666666667
362,0.07313707206926814,96.66666666666667
363,0.07305273423975324,96.66666666666667
364,0.0729688732315999,96.66666666666667
365,0.07288548511211053,96.66666666666667
366,0.07280256599118945,96.66666666666667
367,0.07272011202077264,96.66666666666667
368,0.07263811939426704,96.66666666666667
369,0.07255658434599836,96.66666666666667
370,0.07247550315066753,96.66666666666667
371,0.0723948721228161,96.66666666666667
372,0.07231468761629994,96.66666666666667
373,0.07223494602377117,96.66666666666667
374,0.07215564377616765,96.66666666666667
375,0.07207677734221168,96.66666666666667
376,0.07199834322791517,96.66666666666667
377,0.07192033797609358,96.66666666666667
378,0.07184275816588648,96.66666666666667
379,0.07176560041228627,96.66666666666667
380,0.07168886136567372,96.66666666666667
381,0.07161253771136068,96.66666666666667
382,0.07153662616914026,96.66666666666667
383,0.07146112349284309,96.66666666666667
384,0.07138602646990128,96.66666666666667
385,0.07131133192091801,96.66666666666667
386,0.07123703669924476,96.66666666666667
387,0.07116313769056397,96.66666666666667
388,0.07108963181247865,96.66666666666667
389,0.07101651601410797,96.66666666666667
390,0.07094378727568869,96.66666666666667
391,0.07087144260818301,96.66666666666667
392,0.0707994790528921,96.66666666666667
393,0.07072789368107539,96.66666666666667
394,0.07065668359357515,96.66666666666667
395,0.07058584592044771,96.66666666666667
396,0.07051537782059905,96.66666666666667
397,0.0704452764814261,96.66666666666667
398,0.07037553911846374,96.66666666666667
399,0.07030616297503679,96.66666666666667
400,0.07023714532191633,96.66666666666667
401,0.07016848345698262,96.66666666666667
402,0.07010017470489163,96.66666666666667
403,0.07003221641674677,96.66666666666667
404,0.06996460596977581,96.66666666666667
405,0.06989734076701214,96.66666666666667
406,0.06983041823698047,96.66666666666667
407,0.06976383583338754,96.66666666666667
408,0.06969759103481706,96.66666666666667
409,0.06963168134442885,96.66666666666667
410,0.06956610428966248,96.66666666666667
411,0.06950085742194548,96.66666666666667
412,0.06943593831640496,96.66666666666667
413,0.06937134457158421,96.66666666666667
414,0.06930707380916246,96.66666666666667
415,0.06924312367367934,96.66666666666667
416,0.06917949183226302,96.66666666666667
417,0.06911617597436157,96.66666666666667
418,0.06905317381147974,96.66666666666667
419,0.06899048307691696,96.66666666666667
420,0.06892810152551182,96.66666666666667
421,0.06886602693338766,96.66666666666667
422,0.06880425709770328,96.66666666666667
423,0.06874278983640666,96.66666666666667
424,0.0686816229879919,96.66666666666667
425,0.06862075441125964,96.66666666666667
426,0.06856018198508111,96.66666666666667
427,0.06849990360816499,96.66666666666667
428,0.06843991719882789,96.66666666666667
429,0.06838022069476754,96.66666666666667
430,0.06832081205283953,96.66666666666667
431,0.06826168924883669,96.66666666666667
432,0.06820285027727196,96.66666666666667
433,0.06814429315116396,96.66666666666667
434,0.06808601590182532,96.66666666666667
435,0.06802801657865393,96.66666666666667
436,0.06797029324892773,96.66666666666667
437,0.06791284399760095,96.66666666666667
438,0.06785566692710437,96.66666666666667
439,0.06779876015714742,96.66666666666667
440,0.06774212182452345,96.66666666666667
441,0.06768575008291733,96.66666666666667
442,0.06762964310271563,96.66666666666667
443,0.06757379907081952,96.66666666666667
444,0.06751821619046001,96.66666666666667
445,0.06746289268101577,96.66666666666667
446,0.06740782677783301,96.66666666666667
447,0.0673530167320483,96.66666666666667
448,0.06729846081041332,96.66666666666667
449,0.0672441572951221,96.66666666666667
450,0.06719010448364043,96.66666666666667
451,0.06713630068853754,96.66666666666667
452,0.06708274423732005,96.66666666666667
453,0.067029433472268,96.66666666666667
454,0.06697636675027312,96.66666666666667
455,0.06692354244267902,96.66666666666667
456,0.06687095893512389,96.66666666666667
457,0.06681861462738423,96.66666666666667
458,0.06676650793322231,96.66666666666667
459,0.06671463728023369,96.66666666666667
460,0.06666300110969807,96.66666666666667
461,0.06661159787643162,96.66666666666667
462,0.06656042604864072,96.66666666666667
463,0.0665094841077787,96.66666666666667
464,0.06645877054840323,96.66666666666667
465,0.06640828387803614,96.66666666666667
466,0.06635802261702504,96.66666666666667
467,0.06630798529840663,96.66666666666667
468,0.06625817046777151,96.66666666666667
469,0.06620857668313083,96.66666666666667
470,0.06615920251478515,96.66666666666667
471,0.06611004654519377,96.66666666666667
472,0.06606110736884697,96.66666666666667
473,0.06601238359213908,96.66666666666667
474,0.06596387383324338,96.66666666666667
475,0.06591557672198868,96.66666666666667
476,0.06586749089973692,96.66666666666667
477,0.06581961501926319,96.66666666666667
478,0.06577194774463627,96.66666666666667
479,0.0657244877511013,96.66666666666667
480,0.06567723372496387,96.66666666666667
481,0.06563018436347513,96.66666666666667
482,0.06558333837471866,96.66666666666667
483,0.06553669447749857,96.66666666666667
484,0.06549025140122929,96.66666666666667
485,0.06544400788582616,96.66666666666667
486,0.0653979626815978,96.66666666666667
487,0.06535211454913976,96.66666666666667
488,0.06530646225922922,96.66666666666667
489,0.06526100459272113,96.66666666666667
490,0.06521574034044564,96.66666666666667
491,0.06517066830310682,96.66666666666667
492,0.06512578729118214,96.66666666666667
493,0.06508109612482424,96.66666666666667
494,0.06503659363376249,96.66666666666667
495,0.0649922786572067,96.66666666666667
496,0.06494815004375175,96.66666666666667
497,0.06490420665128344,96.66666666666667
498,0.06486044734688494,96.66666666666667
499,0.0648168710067453,96.66666666666667
500,0.0647734765160679,96.66666666666667
